Product ID,Price in USD,Category ID,Category alias,Brand ID,Product gender
1877993080485839338,1632.30,1806829201882349913,jewelry.ring,,f
1878302217895674326,6.47,1806829201865572696,jewelry.bracelet,4,u
1878338296032002102,232.10,1806829201941070173,jewelry.brooch,1,u
1878351935254299229,177.95,1806829201915904347,jewelry.pendant,1,f
1878377733906497564,65.62,1806829201915904347,jewelry.pendant,2,f
1878512856647860923,74.03,1806829201941070173,jewelry.brooch,2,u
1878845478225839064,342.33,1806829201882349913,jewelry.ring,0,u
1879210386801033712,753.38,1806829201915904347,jewelry.pendant,1,f
1880046884454662932,193.70,1806829201882349913,jewelry.ring,1,u
1880314850056339564,248.27,1806829201882349913,jewelry.ring,3,u
1880567818403971706,205.34,1806829201882349913,jewelry.ring,1,f
1880573463182181013,301.23,1806829201890738522,jewelry.earring,0,u
1880573505821475480,294.38,1806829201890738522,jewelry.earring,0,u
1881159497896952422,306.14,1806829201882349913,jewelry.ring,0,u
1881299053606601515,248.86,1806829201890738522,jewelry.earring,1,f
1881329081283248557,486.16,1806829201890738522,jewelry.earring,0,u
1881426391073817074,239.59,1806829201890738522,jewelry.earring,0,u
1881583463480426569,1239.59,1806829201890738522,jewelry.earring,1,f
1881849312854409924,588.90,1806829201890738522,jewelry.earring,1,f
1882225784723079736,126.42,1806829201882349913,jewelry.ring,1,f
1882307785798975764,115.41,1806829201890738522,jewelry.earring,1,f
1882319495180058895,136.25,1806829201882349913,jewelry.ring,3,u
1882393689876071022,136.85,1806829201915904347,jewelry.pendant,1,u
1882596535955357954,536.96,1806829201882349913,jewelry.ring,1,f
1882611537697309671,200.56,1806829201865572696,jewelry.bracelet,,u
1882687733319598384,116.30,1806829201890738522,jewelry.earring,0,u
1882757763877044324,232.74,1806829201890738522,jewelry.earring,0,u
1882794142719804244,225.07,1806829201915904347,jewelry.pendant,1,f
1882815827816743384,225.89,1806829201890738522,jewelry.earring,1,f
1883252890047348863,198.49,1806829201890738522,jewelry.earring,1,f
1883283712276169612,253.29,1806829201890738522,jewelry.earring,1,f
1883314866886803984,294.38,1806829201890738522,jewelry.earring,0,u
1883339143056982370,82.05,1806829201915904347,jewelry.pendant,0,u
1883366422986359665,316.30,1806829201865572696,jewelry.bracelet,1,f
1883373803669553984,143.70,1806829201882349913,jewelry.ring,1,f
1883379929291162458,469.59,1806829201941070173,jewelry.brooch,1,f
1883397413129945249,130.14,1806829201915904347,jewelry.pendant,1,f
1883423982191902791,513.56,1806829201882349913,jewelry.ring,1,f
1883428940068946011,2314.36,1806829201882349913,jewelry.ring,1,f
1883441712194388741,150.55,1806829201890738522,jewelry.earring,1,f
1883459929004572774,562.97,1806829201890738522,jewelry.earring,1,f
1883471807567102225,609.45,1806829201890738522,jewelry.earring,1,f
1883549370054345178,184.79,1806829201882349913,jewelry.ring,0,u
1884013340540273319,260.14,1806829201890738522,jewelry.earring,0,u
1884041754122911824,184.79,1806829201890738522,jewelry.earring,1,f
1884089479698841605,527.26,1806829201882349913,jewelry.ring,1,f
1884129314052506240,130.77,1806829201890738522,jewelry.earring,1,u
1884148853637120957,134.00,1806829201882349913,jewelry.ring,1,f
1884220119433872157,789.04,1806829201915904347,jewelry.pendant,1,f
1884732184250548463,67.22,1806829201941070173,jewelry.brooch,1,f
1884754173904290132,142.42,1806829201890738522,jewelry.earring,0,u
1884781332861550774,294.38,1806829201890738522,jewelry.earring,1,f
1884792383913067137,70.05,1806829201882349913,jewelry.ring,1,u
1884924526559495121,82.05,1806829201882349913,jewelry.ring,0,u
1885573082190447580,184.36,1806829201924292956,jewelry.necklace,1,u
1885677864544633482,250.74,1806829201890738522,jewelry.earring,2,u
1885749704784872129,496.82,1806829201890738522,jewelry.earring,1,f
1886309563360084845,83.59,1806829201882349913,jewelry.ring,0,u
1886374195034587924,290.27,1806829201882349913,jewelry.ring,1,f
1886407848317943998,780.68,1806829201890738522,jewelry.earring,0,u
1886420208604676355,150.55,1806829201915904347,jewelry.pendant,1,f
1886427017394520458,636.85,1806829201882349913,jewelry.ring,1,f
1886495834321715337,260.14,1806829201924292956,jewelry.necklace,1,f
1886690351511503414,376.58,1806829201882349913,jewelry.ring,0,u
1886843062370435482,34448.60,1806829201890738522,jewelry.earring,,f
1886963371517935810,219.04,1806829201882349913,jewelry.ring,0,u
1886992556936397081,1425.32,1806829201890738522,jewelry.earring,,f
1887072220216296423,19.89,1806829201915904347,jewelry.pendant,1,f
1887140838710968478,75.21,1806829201915904347,jewelry.pendant,1,f
1887333446242534346,249.18,1806829201890738522,jewelry.earring,1,f
1887333776678192075,223.15,1806829201890738522,jewelry.earring,,f
1887436202924048893,135.48,1806829201890738522,jewelry.earring,1,f
1887460535356621069,22.70,1806829201915904347,jewelry.pendant,1,f
1887612670278893733,203.32,1806829201890738522,jewelry.earring,0,u
1887618584230756549,945.07,1806829201865572696,jewelry.bracelet,0,u
1887751225839976832,349.18,1806829201882349913,jewelry.ring,1,f
1887758779110392238,225.89,1806829201882349913,jewelry.ring,1,f
1887808263425098367,259.86,1806829201890738522,jewelry.earring,,u
1887830300935848577,109.45,1806829201915904347,jewelry.pendant,1,f
1888220289821573124,589.00,1806829201915904347,jewelry.pendant,1,f
1888415946880582632,219.04,1806829201882349913,jewelry.ring,1,f
1888654462872977855,721.19,1806829201882349913,jewelry.ring,1,u
1888960035057303855,513.56,1806829201882349913,jewelry.ring,1,f
1889286395176944011,301.23,1806829201882349913,jewelry.ring,1,f
1889299546836566405,1286.30,1806829201882349913,jewelry.ring,1,f
1889840935777338034,291.74,1806829201890738522,jewelry.earring,,f
1889959216400040906,116.30,1806829201941070173,jewelry.brooch,0,u
1890690297067733810,273.84,1806829201890738522,jewelry.earring,0,u
1890768464902095695,1910.82,1806829201865572696,jewelry.bracelet,0,u
1891189405394141978,228.74,1806829201890738522,jewelry.earring,1,f
1891289177929024357,499.86,1806829201882349913,jewelry.ring,1,f
1891325183696830522,225.89,1806829201890738522,jewelry.earring,0,u
1891380519988363647,424.52,1806829201890738522,jewelry.earring,0,u
1891416730480149250,403.97,1806829201915904347,jewelry.pendant,0,u
1891449493631533844,253.29,1806829201882349913,jewelry.ring,1,f
1891449623915004699,273.84,1806829201882349913,jewelry.ring,1,f
1892023928772100173,232.74,1806829201924292956,jewelry.necklace,1,f
1892044552743682790,621.12,1806829201915904347,jewelry.pendant,1,f
1892074660430872598,568.36,1806829201890738522,jewelry.earring,0,u
1892077689121013796,321.78,1806829201915904347,jewelry.pendant,1,f
1892083835168883507,479.32,1806829201890738522,jewelry.earring,1,f
1892153501526524354,176.58,1806829201890738522,jewelry.earring,1,f
1892180693945942965,198.49,1806829201882349913,jewelry.ring,0,u
1892195920024436829,1144.08,1806829201915904347,jewelry.pendant,1,f
1892216568977293572,271.23,1806829201890738522,jewelry.earring,1,f
1892731402932191595,917.67,1806829201865572696,jewelry.bracelet,1,f
1892759224975360215,698.49,1806829201890738522,jewelry.earring,1,f
1892860442632519988,294.38,1806829201890738522,jewelry.earring,1,f
1892882039615520978,2034.21,1806829201882349913,jewelry.ring,1,f
1893483455145050233,821.78,1806829201890738522,jewelry.earring,1,f
1893556559640789363,159.68,1806829201890738522,jewelry.earring,1,f
1893645719638639197,109.45,1806829201941070173,jewelry.brooch,1,f
1893655070378033992,95.75,1806829201915904347,jewelry.pendant,0,u
1894243562543907222,349.27,1806829201882349913,jewelry.ring,1,f
1894937443988144250,534.11,1806829201882349913,jewelry.ring,1,f
1894955894907601440,1006.71,1806829201865572696,jewelry.bracelet,0,u
1895720653009453717,82.05,1806829201915904347,jewelry.pendant,0,u
1895786185939222787,265.86,1806829201890738522,jewelry.earring,1,u
1895891004507029963,122.30,1806829201882349913,jewelry.ring,3,f
1896287752253604199,527.26,1806829201882349913,jewelry.ring,1,f
1896553078581101209,62.88,1806829201890738522,jewelry.earring,1,f
1897163616814105454,253.29,1806829201890738522,jewelry.earring,1,f
1897215634966577833,174.21,1806829201890738522,jewelry.earring,0,u
1897215634983355059,242.93,1806829201882349913,jewelry.ring,0,u
1897215635008520900,81.03,1806829201957847390,,,u
1897215635369231168,107.29,1806829201890738522,jewelry.earring,3,u
1897215636912735178,177.96,1806829201882349913,jewelry.ring,3,u
1897215640008130657,216.88,1806829201915904347,jewelry.pendant,4,u
1897215640150737113,202.14,1806829201890738522,jewelry.earring,0,u
1897215640234623256,110.79,1806829201882349913,jewelry.ring,0,u
1897215640243011865,127.23,1806829201890738522,jewelry.earring,,u
1897215640352063859,165.25,1806829201915904347,jewelry.pendant,,u
1897215640461115869,147.05,1806829201882349913,jewelry.ring,0,u
1897215640469504482,266.48,1806829201890738522,jewelry.earring,0,u
1897215655409615573,211.96,1806829201882349913,jewelry.ring,1,u
1897215657984917539,15.63,1806829202092065124,jewelry.souvenir,0,u
1897215658043637809,151.75,1806829201890738522,jewelry.earring,1,u
1897215658127523947,372.47,1806829201924292956,jewelry.necklace,1,f
1897215660786712891,390.27,1806829201890738522,jewelry.earring,1,f
1897215660786712898,195.34,1806829201890738522,jewelry.earring,1,u
1897215666558075194,142.45,1806829201882349913,jewelry.ring,1,u
1897215670291005982,74.90,1806829201890738522,jewelry.earring,1,u
1897215673050857540,193.99,1806829201890738522,jewelry.earring,1,u
1897215673050857545,6.58,1806829201882349913,jewelry.ring,3,f
1897215677798810535,80.14,1806829201882349913,jewelry.ring,1,u
1897215683796665280,218.67,1806829201882349913,jewelry.ring,0,u
1897215684266426384,102.60,1806829201915904347,jewelry.pendant,,u
1897215685038178428,74.96,1806829201882349913,jewelry.ring,3,f
1897215685046567054,244.49,1806829201890738522,jewelry.earring,1,f
1897215685122064596,266.99,1806829201915904347,jewelry.pendant,1,f
1897215685474386573,16.30,1806829201915904347,jewelry.pendant,1,u
1897215685482775187,534.11,1806829201890738522,jewelry.earring,,f
1897215689953902631,264.92,1806829201890738522,jewelry.earring,1,u
1897215690566271162,174.00,1806829201890738522,jewelry.earring,3,u
1897215695716876538,226.60,1806829201865572696,jewelry.bracelet,5,u
1897215710749262114,117.79,1806829201915904347,jewelry.pendant,0,u
1897215712846414587,20.71,1806829201882349913,jewelry.ring,3,u
1897215714809348187,110.03,1806829201882349913,jewelry.ring,,f
1897215718810714222,15.63,1806829202092065124,jewelry.souvenir,0,u
1897215718869434537,16.30,1806829201915904347,jewelry.pendant,1,u
1897215718886211767,300.00,1806829201890738522,jewelry.earring,1,f
1897215719448248634,1775.30,1806829201890738522,jewelry.earring,1,f
1897215722325541602,1517.01,1806829201890738522,jewelry.earring,1,f
1897215722786915137,510.93,1806829201924292956,jewelry.necklace,,f
1897215722820469578,561.51,1806829201890738522,jewelry.earring,1,f
1897215722828858192,308.08,1806829201882349913,jewelry.ring,1,f
1897215723273454563,165.38,1806829201865572696,jewelry.bracelet,1,u
1897215723298620409,766.99,1806829201882349913,jewelry.ring,1,f
1897215728575053940,268.63,1806829201882349913,jewelry.ring,,u
1897215728675717265,568.36,1806829201924292956,jewelry.necklace,0,u
1897215728751214756,148.85,1806829201890738522,jewelry.earring,3,u
1897215730403770916,174.16,1806829201882349913,jewelry.ring,3,u
1897215738272284912,47.81,1806829201915904347,jewelry.pendant,1,f
1897215738607829501,466.41,1806829201882349913,jewelry.ring,,f
1897215738691715659,176.10,1806829201882349913,jewelry.ring,1,u
1897215740411380419,95.75,1806829201890738522,jewelry.earring,1,f
1897215740721759054,1271.21,1806829201915904347,jewelry.pendant,1,f
1897215741241852812,127.26,1806829201890738522,jewelry.earring,1,f
1897215741275407276,55.03,1806829201865572696,jewelry.bracelet,3,f
1897215742953128344,331.47,1806829201924292956,jewelry.necklace,1,f
1897215743020237265,198.49,1806829201882349913,jewelry.ring,1,f
1897215743204786781,174.30,1806829201882349913,jewelry.ring,1,u
1897215747784966485,209.88,1806829201882349913,jewelry.ring,3,u
1897215749865341767,269.93,1806829201915904347,jewelry.pendant,0,u
1897215749890507604,270.48,1806829201890738522,jewelry.earring,1,u
1897215751056523505,218.10,1806829201924292956,jewelry.necklace,1,u
1897215757188596228,123.22,1806829201915904347,jewelry.pendant,1,u
1897215758019068605,156.03,1806829201890738522,jewelry.earring,1,f
1897215760233660644,4.90,1806829201882349913,jewelry.ring,3,f
1897215761013801404,204.07,1806829201865572696,jewelry.bracelet,1,u
1897215761743610530,315.48,1806829202008179041,electronics.clocks,6,f
1897215761751999152,32.74,1806829201890738522,jewelry.earring,1,u
1897215762951569477,58.49,1806829202092065124,jewelry.souvenir,1,u
1897215764243415318,72.88,1806829202092065124,jewelry.souvenir,,u
1897215764822229767,149.49,1806829201890738522,jewelry.earring,,u
1897215767632412786,226.00,1806829201890738522,jewelry.earring,3,u
1897215769930891856,3.84,1806829201915904347,jewelry.pendant,1,f
1897215771096908616,4.34,1806829201882349913,jewelry.ring,3,f
1897215774678843926,116.30,1806829201882349913,jewelry.ring,,f
1897215775425430292,103.48,1806829201957847390,,1,u
1897215780492149733,14.38,1806829201915904347,jewelry.pendant,1,u
1897215781943378151,328.63,1806829201890738522,jewelry.earring,1,f
1897215782446694800,266.99,1806829201882349913,jewelry.ring,1,f
1897215782538969566,217.67,1806829201890738522,jewelry.earring,1,f
1897215782555746807,534.11,1806829201924292956,jewelry.necklace,1,f
1897215782564135435,3041.48,1806829201890738522,jewelry.earring,1,f
1897215789233078744,170.27,1806829201924292956,jewelry.necklace,3,u
1897215790600422186,152.25,1806829201865572696,jewelry.bracelet,1,u
1897215795709084515,2.60,1806829201882349913,jewelry.ring,3,f
1897215815992738362,131.70,1806829201957847390,,0,u
1897215816043070067,259.34,1806829201882349913,jewelry.ring,3,u
1897215816613495594,356.03,1806829201924292956,jewelry.necklace,1,f
1897215817527853058,61.51,1806829201915904347,jewelry.pendant,1,f
1897215817880174732,83.67,1806829201882349913,jewelry.ring,1,u
1897215817980838103,445.07,1806829201890738522,jewelry.earring,1,f
1897215819230740910,186.37,1806829201890738522,jewelry.earring,1,u
1897215819281072614,9.59,1806829201915904347,jewelry.pendant,1,u
1897215820077990651,364.25,1806829201890738522,jewelry.earring,1,f
1897215821395002233,220.11,1806829201924292956,jewelry.necklace,,u
1897215822124810374,13.70,1806829202117230949,,,u
1897215822149976223,133.04,1806829201865572696,jewelry.bracelet,,u
1897215822686847231,103.97,1806829201924292956,jewelry.necklace,5,u
1897215823760589418,200.29,1806829201865572696,jewelry.bracelet,5,u
1897215823936750332,130.00,1806829201882349913,jewelry.ring,,f
1897215823945138959,253.29,1806829201890738522,jewelry.earring,1,f
1897215824364569388,97.12,1806829201915904347,jewelry.pendant,1,f
1897215824414901075,170.81,1806829201882349913,jewelry.ring,2,f
1897215824414901080,866.63,1806829201890738522,jewelry.earring,1,f
1897215824423289695,843.56,1806829201890738522,jewelry.earring,1,f
1897215824423289702,219.04,1806829201890738522,jewelry.earring,1,f
1897215824423289703,315.73,1806829201890738522,jewelry.earring,1,f
1897215824456844178,308.18,1806829201882349913,jewelry.ring,1,f
1897215824473621403,362.88,1806829201882349913,jewelry.ring,1,f
1897215824490398632,87.53,1806829201890738522,jewelry.earring,1,u
1897215824532341722,442.33,1806829201890738522,jewelry.earring,1,f
1897215824540730333,41.01,1806829201915904347,jewelry.pendant,1,f
1897215824565896184,321.78,1806829201915904347,jewelry.pendant,1,f
1897215824574283778,14.77,1806829201915904347,jewelry.pendant,1,f
1897215824574284797,684.79,1806829201890738522,jewelry.earring,1,f
1897215824599449626,44.34,1806829201915904347,jewelry.pendant,1,f
1897215824599449629,321.78,1806829201890738522,jewelry.earring,0,u
1897215824624615477,639.68,1806829201882349913,jewelry.ring,1,f
1897215824649781324,342.33,1806829201890738522,jewelry.earring,1,f
1897215824649781326,246.44,1806829201890738522,jewelry.earring,1,f
1897215824658169940,602.60,1806829201890738522,jewelry.earring,0,u
1897215824658169941,369.73,1806829201890738522,jewelry.earring,0,u
1897215824683335792,431.37,1806829201882349913,jewelry.ring,0,u
1897215825094377731,308.08,1806829201890738522,jewelry.earring,1,f
1897215825161486635,2482.15,1806829201890738522,jewelry.earring,1,f
1897215825161486638,273.97,1806829201882349913,jewelry.ring,1,u
1897215825161486640,41.10,1806829201890738522,jewelry.earring,1,f
1897215825161486641,92.11,1806829201890738522,jewelry.earring,1,u
1897215825169875250,99.36,1806829201882349913,jewelry.ring,1,u
1897215825899684160,53.38,1806829201865572696,jewelry.bracelet,0,u
1897215825908072783,1760.14,1806829201882349913,jewelry.ring,1,f
1897215825958404440,712.58,1806829201915904347,jewelry.pendant,1,f
1897215825958404442,1049.15,1806829201882349913,jewelry.ring,,u
1897215825966793058,927.37,1806829201890738522,jewelry.earring,1,f
1897215825975181678,2698.49,1806829201890738522,jewelry.earring,1,f
1897215825975181680,1049.15,1806829201882349913,jewelry.ring,,u
1897215826285560188,1242.42,1806829201882349913,jewelry.ring,1,f
1897215826520441309,390.27,1806829201882349913,jewelry.ring,1,f
1897215826537218534,458.77,1806829201890738522,jewelry.earring,1,f
1897215826579161621,94.64,1806829201991401824,,1,f
1897215826587550243,119.04,1806829201991401824,,1,f
1897215826629493328,198.49,1806829201882349913,jewelry.ring,1,f
1897215826629493330,246.44,1806829201890738522,jewelry.earring,1,f
1897215826629493332,280.68,1806829201890738522,jewelry.earring,1,f
1897215826637881941,205.34,1806829201882349913,jewelry.ring,1,f
1897215826646270560,266.99,1806829201882349913,jewelry.ring,1,f
1897215826646270561,171.10,1806829201882349913,jewelry.ring,,f
1897215826646270563,369.73,1806829201890738522,jewelry.earring,1,f
1897215826654659175,232.74,1806829201890738522,jewelry.earring,1,f
1897215826730156728,157.40,1806829201941070173,jewelry.brooch,1,f
1897215826738545340,271.23,1806829201865572696,jewelry.bracelet,1,f
1897215827636126435,236.95,1806829201882349913,jewelry.ring,1,f
1897215827636126436,198.49,1806829201882349913,jewelry.ring,1,f
1897215827669680874,123.15,1806829201882349913,jewelry.ring,1,f
1897215827678069491,131.51,1806829201882349913,jewelry.ring,1,f
1897215827686458107,252.88,1806829201882349913,jewelry.ring,,u
1897215827686458110,198.49,1806829201882349913,jewelry.ring,1,f
1897215827686458115,335.48,1806829201890738522,jewelry.earring,1,f
1897215827703235343,98.74,1806829201890738522,jewelry.earring,1,u
1897215827720012566,180.82,1806829201890738522,jewelry.earring,1,f
1897215827720012568,308.08,1806829201890738522,jewelry.earring,,f
1897215827728401180,354.79,1806829201915904347,jewelry.pendant,1,f
1897215827728401186,1097.26,1806829201890738522,jewelry.earring,1,f
1897215829775220967,82.05,1806829201915904347,jewelry.pendant,0,u
1897215829783609577,305.73,1806829201890738522,jewelry.earring,0,u
1897215829783609586,390.27,1806829201924292956,jewelry.necklace,1,f
1897215829791998201,503.15,1806829201924292956,jewelry.necklace,1,f
1897215829833941278,349.18,1806829201882349913,jewelry.ring,1,f
1897215829833941280,68.36,1806829201915904347,jewelry.pendant,,f
1897215829833941281,362.88,1806829201890738522,jewelry.earring,1,f
1897215829842329907,143.70,1806829201890738522,jewelry.earring,0,u
1897215829859107132,68.36,1806829201882349913,jewelry.ring,0,u
1897215829859107135,167.08,1806829201890738522,jewelry.earring,0,u
1897215829859107137,197.22,1806829201890738522,jewelry.earring,0,u
1897215829867495752,83.52,1806829201882349913,jewelry.ring,0,u
1897215829884272994,362.88,1806829201924292956,jewelry.necklace,0,u
1897215829892661611,177.95,1806829201882349913,jewelry.ring,,u
1897215829892661612,131.89,1806829201882349913,jewelry.ring,0,u
1897215829909438850,321.78,1806829201882349913,jewelry.ring,1,f
1897215829959770506,198.49,1806829201915904347,jewelry.pendant,1,f
1897215830379200912,164.25,1806829201890738522,jewelry.earring,1,f
1897215830379200913,253.29,1806829201882349913,jewelry.ring,1,f
1897215830387589529,232.74,1806829201915904347,jewelry.pendant,1,f
1897215830387589535,164.25,1806829201924292956,jewelry.necklace,0,u
1897215830395978146,232.74,1806829201865572696,jewelry.bracelet,0,u
1897215830395978147,219.04,1806829201924292956,jewelry.necklace,0,u
1897215830395978148,184.79,1806829201924292956,jewelry.necklace,0,u
1897215830429532588,116.30,1806829201941070173,jewelry.brooch,0,u
1897215830429532593,136.85,1806829201941070173,jewelry.brooch,0,u
1897215830429532596,141.75,1806829201890738522,jewelry.earring,0,u
1897215830437921212,569.82,1806829201890738522,jewelry.earring,0,u
1897215830463087040,499.86,1806829201882349913,jewelry.ring,1,f
1897215830463087041,573.26,1806829201890738522,jewelry.earring,1,f
1897215830463087042,417.67,1806829201882349913,jewelry.ring,1,f
1897215830463087043,561.51,1806829201890738522,jewelry.earring,1,f
1897215830463087048,269.82,1806829201890738522,jewelry.earring,1,f
1897215830479864268,280.68,1806829201890738522,jewelry.earring,0,u
1897215830479864270,383.42,1806829201890738522,jewelry.earring,0,u
1897215830479864272,246.44,1806829201915904347,jewelry.pendant,0,u
1897215830488252884,245.07,1806829201890738522,jewelry.earring,1,f
1897215830488252885,182.05,1806829201890738522,jewelry.earring,1,f
1897215830488252886,101.23,1806829201915904347,jewelry.pendant,1,f
1897215830513418713,91.64,1806829201890738522,jewelry.earring,1,f
1897215830513418714,279.32,1806829201890738522,jewelry.earring,1,f
1897215830521807323,143.70,1806829201890738522,jewelry.earring,1,f
1897215830521807327,213.56,1806829201890738522,jewelry.earring,1,f
1897215830521807328,114.93,1806829201890738522,jewelry.earring,1,f
1897215830521807332,182.05,1806829201890738522,jewelry.earring,1,f
1897215830521807333,1121.04,1806829201865572696,jewelry.bracelet,0,u
1897215830521807334,184.79,1806829201890738522,jewelry.earring,,u
1897215830538584576,431.37,1806829201882349913,jewelry.ring,0,u
1897215830546973186,199.86,1806829201915904347,jewelry.pendant,1,f
1897215830546973188,158.86,1806829201890738522,jewelry.earring,1,u
1897215830555361799,60.23,1806829201882349913,jewelry.ring,1,u
1897215830580527647,88.90,1806829201882349913,jewelry.ring,1,f
1897215830588916264,67.08,1806829201882349913,jewelry.ring,1,u
1897215830597304885,65.71,1806829201882349913,jewelry.ring,1,f
1897215830597304887,73.93,1806829201882349913,jewelry.ring,1,u
1897215830597304889,169.82,1806829201890738522,jewelry.earring,1,u
1897215830605693504,506.71,1806829201924292956,jewelry.necklace,1,f
1897215830605693506,87.63,1806829201890738522,jewelry.earring,1,f
1897215830605693507,95.75,1806829201882349913,jewelry.ring,1,f
1897215830622470734,88.90,1806829201882349913,jewelry.ring,0,u
1897215830622470735,191.64,1806829201890738522,jewelry.earring,0,f
1897215830622470736,150.55,1806829201890738522,jewelry.earring,0,u
1897215830622470739,83.52,1806829201882349913,jewelry.ring,0,u
1897215830639247967,157.40,1806829201890738522,jewelry.earring,1,u
1897215830639247968,84.89,1806829201882349913,jewelry.ring,1,u
1897215830647636585,123.15,1806829201882349913,jewelry.ring,1,u
1897215830656025205,82.05,1806829201882349913,jewelry.ring,1,f
1897215830681191064,1347.90,1806829201882349913,jewelry.ring,1,f
1897215830689579677,2856.03,1806829201882349913,jewelry.ring,1,f
1897215830689579678,1913.67,1806829201882349913,jewelry.ring,1,f
1897215830689579685,1234.21,1806829201882349913,jewelry.ring,1,f
1897215830706356916,2939.68,1806829201890738522,jewelry.earring,1,f
1897215830706356919,2516.41,1806829201882349913,jewelry.ring,1,f
1897215830706356921,4027.26,1806829201890738522,jewelry.earring,1,f
1897215830706356922,1361.10,1806829201882349913,jewelry.ring,1,f
1897215830706356925,2280.68,1806829201882349913,jewelry.ring,1,f
1897215830714745539,242.11,1806829201890738522,jewelry.earring,1,u
1897215830714745540,3143.70,1806829201882349913,jewelry.ring,1,f
1897215830714745546,1856.03,1806829201890738522,jewelry.earring,1,f
1897215830723134163,187.63,1806829201882349913,jewelry.ring,1,u
1897215830731522785,3424.90,1806829201890738522,jewelry.earring,1,f
1897215830781854443,1082.05,1806829201882349913,jewelry.ring,1,f
1897215830949626611,3294.38,1806829201890738522,jewelry.earring,1,f
1897215830958015221,517.78,1806829201882349913,jewelry.ring,1,f
1897215831184507642,408.08,1806829201924292956,jewelry.necklace,0,u
1897215831192896251,170.92,1806829201890738522,jewelry.earring,0,u
1897215831192896253,630.00,1806829201890738522,jewelry.earring,0,u
1897215831201284870,383.42,1806829201924292956,jewelry.necklace,0,u
1902973250187559555,438.03,1806829201848795479,,,f
1903179943945176002,,,0.00,1515915625535747924,u
1903229132955714100,,,109.45,1325156214706799358,u
1911166257843929096,382.56,1806829201865572696,jewelry.bracelet,,u
1912376473084232499,109.45,1806829201915904347,jewelry.pendant,1,f
1912438687203853136,150.55,1806829201915904347,jewelry.pendant,1,f
1912452459251368503,294.38,1806829201924292956,jewelry.necklace,1,f
1912452482210988602,321.78,1806829201890738522,jewelry.earring,1,f
1912453862405439652,109.45,1806829201915904347,jewelry.pendant,1,f
1912459592084750549,253.29,1806829201890738522,jewelry.earring,1,f
1912499181834993736,260.11,1806829201882349913,jewelry.ring,1,f
1912499204794613833,246.44,1806829201882349913,jewelry.ring,1,f
1912563794895175983,88.90,1806829201915904347,jewelry.pendant,1,f
1912564007428948276,88.90,1806829201915904347,jewelry.pendant,1,f
1912565431395156287,92.44,1806829201915904347,jewelry.pendant,,f
1912565707925619011,110.36,1806829201915904347,jewelry.pendant,1,f
1912583430990725365,232.74,1806829201890738522,jewelry.earring,1,f
1912595872093307308,412.30,1806829201890738522,jewelry.earring,1,f
1912595959578100142,423.25,1806829201890738522,jewelry.earring,1,f
1912598391259398588,,,13.70,1515915625358411170,u
1912992651540431568,143.70,1806829201915904347,jewelry.pendant,1,f
1913001972441547361,383.42,1806829201882349913,jewelry.ring,1,f
1913039672230019693,145.85,1806829201882349913,jewelry.ring,1,u
1913040778897130136,249.01,1806829201882349913,jewelry.ring,1,f
1913041893239816861,321.78,1806829201882349913,jewelry.ring,1,f
1913043649294238029,489.00,1806829201890738522,jewelry.earring,1,f
1913043719431389518,171.10,1806829201882349913,jewelry.ring,1,f
1913153411109356403,34.11,1806829201915904347,jewelry.pendant,1,f
1913172242141807139,403.97,1806829201890738522,jewelry.earring,1,f
1913182868696203974,319.14,1806829201882349913,jewelry.ring,1,f
1913218348296962116,271.21,1806829201890738522,jewelry.earring,,f
1913300334550188060,362.88,1806829201890738522,jewelry.earring,1,f
1913314543358968389,13.56,1806829201915904347,jewelry.pendant,1,f
1913713334083912543,376.58,1806829201890738522,jewelry.earring,1,f
1913728778668868207,81.33,1806829201882349913,jewelry.ring,1,f
1913729855749358196,132.74,1806829201882349913,jewelry.ring,1,f
1913786453419098958,253.29,1806829201890738522,jewelry.earring,1,f
1913812683505795311,294.38,1806829201890738522,jewelry.earring,1,f
1913812720809935089,266.99,1806829201890738522,jewelry.earring,1,f
1913814474649764091,191.64,1806829201890738522,jewelry.earring,1,f
1913834769997627757,84.79,1806829201915904347,jewelry.pendant,1,f
1913854173376413775,308.08,1806829201882349913,jewelry.ring,1,f
1913864928704332229,467.08,1806829201890738522,jewelry.earring,1,f
1913872112079077885,136.85,1806829201882349913,jewelry.ring,1,f
1913883729797841461,109.45,1806829201882349913,jewelry.ring,1,f
1913889457296114251,527.26,1806829201890738522,jewelry.earring,1,f
1913923226182877223,225.89,1806829201890738522,jewelry.earring,1,f
1913923744020037675,77.95,1806829201882349913,jewelry.ring,,f
1914167491047719443,,,0.00,1515915625216376356,u
1914318224703357518,294.38,1806829201924292956,jewelry.necklace,1,f
1914460000315507351,,,34.25,1515915625216376356,u
1914483605036335566,239.59,1806829201890738522,jewelry.earring,1,f
1914490809701368115,162.88,1806829201890738522,jewelry.earring,1,f
1914532221591486558,342.33,1806829201882349913,jewelry.ring,1,f
1914532506518945887,225.89,1806829201882349913,jewelry.ring,1,f
1914577205795488302,250.66,1806829201890738522,jewelry.earring,1,f
1914591891052036765,146.05,1806829201890738522,jewelry.earring,1,f
1914621937141678873,599.96,1806829201890738522,jewelry.earring,1,f
1914621947585495834,116.30,1806829201915904347,jewelry.pendant,1,f
